sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
TripAdivisor_Vi_10990:0	gia đình mình vừa trải nghiệm 1 kỳ nghỉ hè cùng các con tại khách sạn mường thanh quy nhơn , mình thật sự rất hài lòng về dịch vụ , giá cả mềm mà nhận lại dịch vụ khá tốt .	gia đình mình vừa trải nghiệm 1 kỳ nghỉ hè cùng các con tại khách sạn mường thanh quy nhơn , mình thật sự rất hài lòng về dịch vụ , giá cả mềm mà nhận lại dịch vụ khá tốt	experience	positive	experience positive	yes	1	42
TripAdivisor_Vi_10990:0	gia đình mình vừa trải nghiệm 1 kỳ nghỉ hè cùng các con tại khách sạn mường thanh quy nhơn , mình thật sự rất hài lòng về dịch vụ , giá cả mềm mà nhận lại dịch vụ khá tốt .	gia đình mình vừa trải nghiệm 1 kỳ nghỉ hè cùng các con tại khách sạn mường thanh quy nhơn , mình thật sự rất hài lòng về dịch vụ , giá cả mềm mà nhận lại dịch vụ khá tốt	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_10990:0	gia đình mình vừa trải nghiệm 1 kỳ nghỉ hè cùng các con tại khách sạn mường thanh quy nhơn , mình thật sự rất hài lòng về dịch vụ , giá cả mềm mà nhận lại dịch vụ khá tốt .	gia đình mình vừa trải nghiệm 1 kỳ nghỉ hè cùng các con tại khách sạn mường thanh quy nhơn , mình thật sự rất hài lòng về dịch vụ , giá cả mềm mà nhận lại dịch vụ khá tốt	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_10990:1	hẹn gặp lại 1 gần nhất .	hẹn gặp lại 1 gần nhất	loyalty	positive	loyalty positive	yes	1	7
TripAdivisor_Vi_10990:1	hẹn gặp lại 1 gần nhất .	hẹn gặp lại 1 gần nhất	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_10990:1	hẹn gặp lại 1 gần nhất .	hẹn gặp lại 1 gần nhất	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_10993:0	khách sạn đep hướng nhìn ra biển tôi và gia đình lưu trú tại đây .	khách sạn đep hướng nhìn ra biển tôi và gia đình lưu trú tại đây	experience	positive	experience positive	yes	1	16
TripAdivisor_Vi_10993:0	khách sạn đep hướng nhìn ra biển tôi và gia đình lưu trú tại đây .	khách sạn đep hướng nhìn ra biển tôi và gia đình lưu trú tại đây	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_10993:0	khách sạn đep hướng nhìn ra biển tôi và gia đình lưu trú tại đây .	khách sạn đep hướng nhìn ra biển tôi và gia đình lưu trú tại đây	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_10993:1	ấn tượng ban đầu bước vào . khách sạn không gian lãng mạn .	ấn tượng ban đầu bước vào . khách sạn không gian lãng mạn	experience	positive	experience positive	yes	1	14
TripAdivisor_Vi_10993:1	ấn tượng ban đầu bước vào . khách sạn không gian lãng mạn .	ấn tượng ban đầu bước vào . khách sạn không gian lãng mạn	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_10993:1	ấn tượng ban đầu bước vào . khách sạn không gian lãng mạn .	ấn tượng ban đầu bước vào . khách sạn không gian lãng mạn	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_10993:2	nhân viên phục vụ nhiệt tình chu đáo .	nhân viên phục vụ nhiệt tình chu đáo	service	positive	service positive	yes	1	9
TripAdivisor_Vi_10993:2	nhân viên phục vụ nhiệt tình chu đáo .	nhân viên phục vụ nhiệt tình chu đáo	service	negative	service negative	no	0	0
TripAdivisor_Vi_10993:2	nhân viên phục vụ nhiệt tình chu đáo .	nhân viên phục vụ nhiệt tình chu đáo	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_10993:3	món ăn ngon .	món ăn ngon	service	positive	service positive	yes	1	4
TripAdivisor_Vi_10993:3	món ăn ngon .	món ăn ngon	service	negative	service negative	no	0	0
TripAdivisor_Vi_10993:3	món ăn ngon .	món ăn ngon	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_10993:4	vui chơi có hồ bơi sân tennis .	vui chơi có hồ bơi sân tennis	amenity	positive	amenity positive	yes	1	8
TripAdivisor_Vi_10993:4	vui chơi có hồ bơi sân tennis .	vui chơi có hồ bơi sân tennis	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_10993:4	vui chơi có hồ bơi sân tennis .	vui chơi có hồ bơi sân tennis	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_10993:5	thật sự rất hài lòng .	thật sự rất hài lòng	experience	positive	experience positive	yes	1	6
TripAdivisor_Vi_10993:5	thật sự rất hài lòng .	thật sự rất hài lòng	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_10993:5	thật sự rất hài lòng .	thật sự rất hài lòng	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_10996:0	cảm nhận của mình rất là hài lòng luôn .	cảm nhận của mình rất là hài lòng luôn	experience	positive	experience positive	yes	1	10
TripAdivisor_Vi_10996:0	cảm nhận của mình rất là hài lòng luôn .	cảm nhận của mình rất là hài lòng luôn	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_10996:0	cảm nhận của mình rất là hài lòng luôn .	cảm nhận của mình rất là hài lòng luôn	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_10996:1	phòng trang trí đơn giản mà rất sang trọng , gọn gàng sạch sẽ , thoải mái .	phòng trang trí đơn giản mà rất sang trọng , gọn gàng sạch sẽ , thoải mái	facility	positive	facility positive	yes	1	18
TripAdivisor_Vi_10996:1	phòng trang trí đơn giản mà rất sang trọng , gọn gàng sạch sẽ , thoải mái .	phòng trang trí đơn giản mà rất sang trọng , gọn gàng sạch sẽ , thoải mái	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_10996:1	phòng trang trí đơn giản mà rất sang trọng , gọn gàng sạch sẽ , thoải mái .	phòng trang trí đơn giản mà rất sang trọng , gọn gàng sạch sẽ , thoải mái	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_10996:2	nhân viên ở đây rất vui vẻ , nhiệt tình và thân thiện .	nhân viên ở đây rất vui vẻ , nhiệt tình và thân thiện	service	positive	service positive	yes	1	14
TripAdivisor_Vi_10996:2	nhân viên ở đây rất vui vẻ , nhiệt tình và thân thiện .	nhân viên ở đây rất vui vẻ , nhiệt tình và thân thiện	service	negative	service negative	no	0	0
TripAdivisor_Vi_10996:2	nhân viên ở đây rất vui vẻ , nhiệt tình và thân thiện .	nhân viên ở đây rất vui vẻ , nhiệt tình và thân thiện	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_10996:3	thật sự nếu bạn nào đang có ý định đến du lịch quy nhơn thì khách sạn mường thanh quy nhơn là 1 nơi lý tưởng dành cho mọi người đấy .	thật sự nếu bạn nào đang có ý định đến du lịch quy nhơn thì khách sạn mường thanh quy nhơn là 1 nơi lý tưởng dành cho mọi người đấy	loyalty	positive	loyalty positive	yes	1	32
TripAdivisor_Vi_10996:3	thật sự nếu bạn nào đang có ý định đến du lịch quy nhơn thì khách sạn mường thanh quy nhơn là 1 nơi lý tưởng dành cho mọi người đấy .	thật sự nếu bạn nào đang có ý định đến du lịch quy nhơn thì khách sạn mường thanh quy nhơn là 1 nơi lý tưởng dành cho mọi người đấy	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_10996:3	thật sự nếu bạn nào đang có ý định đến du lịch quy nhơn thì khách sạn mường thanh quy nhơn là 1 nơi lý tưởng dành cho mọi người đấy .	thật sự nếu bạn nào đang có ý định đến du lịch quy nhơn thì khách sạn mường thanh quy nhơn là 1 nơi lý tưởng dành cho mọi người đấy	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_10996:4	luôn tươi cười sẵn sàng giúp đỡ khách .	luôn tươi cười sẵn sàng giúp đỡ khách	service	positive	service positive	yes	1	9
TripAdivisor_Vi_10996:4	luôn tươi cười sẵn sàng giúp đỡ khách .	luôn tươi cười sẵn sàng giúp đỡ khách	service	negative	service negative	no	0	0
TripAdivisor_Vi_10996:4	luôn tươi cười sẵn sàng giúp đỡ khách .	luôn tươi cười sẵn sàng giúp đỡ khách	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_10999:0	nơi đây để lại trong tôi sự hài hoà dễ chịu .	nơi đây để lại trong tôi sự hài hoà dễ chịu	experience	positive	experience positive	yes	1	12
TripAdivisor_Vi_10999:0	nơi đây để lại trong tôi sự hài hoà dễ chịu .	nơi đây để lại trong tôi sự hài hoà dễ chịu	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_10999:0	nơi đây để lại trong tôi sự hài hoà dễ chịu .	nơi đây để lại trong tôi sự hài hoà dễ chịu	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_10999:1	các bạn nhân viên vui vẻ , niềm nở , ân cần quan tâm đến khách . luôn thăm hỏi gia đình tôi nhiệt tình về việc sử dụng dịch vụ tại khách sạn .	các bạn nhân viên vui vẻ , niềm nở , ân cần quan tâm đến khách . luôn thăm hỏi gia đình tôi nhiệt tình về việc sử dụng dịch vụ tại khách sạn	service	positive	service positive	yes	1	35
TripAdivisor_Vi_10999:1	các bạn nhân viên vui vẻ , niềm nở , ân cần quan tâm đến khách . luôn thăm hỏi gia đình tôi nhiệt tình về việc sử dụng dịch vụ tại khách sạn .	các bạn nhân viên vui vẻ , niềm nở , ân cần quan tâm đến khách . luôn thăm hỏi gia đình tôi nhiệt tình về việc sử dụng dịch vụ tại khách sạn	service	negative	service negative	no	0	0
TripAdivisor_Vi_10999:1	các bạn nhân viên vui vẻ , niềm nở , ân cần quan tâm đến khách . luôn thăm hỏi gia đình tôi nhiệt tình về việc sử dụng dịch vụ tại khách sạn .	các bạn nhân viên vui vẻ , niềm nở , ân cần quan tâm đến khách . luôn thăm hỏi gia đình tôi nhiệt tình về việc sử dụng dịch vụ tại khách sạn	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_10999:2	các dịch vụ tôi được sử dụng qua như dịch vụ spa , tôi đều hài lòng , các bạn hướng dẫn tận tình phục vụ tôi một cách tốt nhất .	các dịch vụ tôi được sử dụng qua như dịch vụ spa , tôi đều hài lòng , các bạn hướng dẫn tận tình phục vụ tôi một cách tốt nhất	service	positive	service positive	yes	1	32
TripAdivisor_Vi_10999:2	các dịch vụ tôi được sử dụng qua như dịch vụ spa , tôi đều hài lòng , các bạn hướng dẫn tận tình phục vụ tôi một cách tốt nhất .	các dịch vụ tôi được sử dụng qua như dịch vụ spa , tôi đều hài lòng , các bạn hướng dẫn tận tình phục vụ tôi một cách tốt nhất	service	negative	service negative	no	0	0
TripAdivisor_Vi_10999:2	các dịch vụ tôi được sử dụng qua như dịch vụ spa , tôi đều hài lòng , các bạn hướng dẫn tận tình phục vụ tôi một cách tốt nhất .	các dịch vụ tôi được sử dụng qua như dịch vụ spa , tôi đều hài lòng , các bạn hướng dẫn tận tình phục vụ tôi một cách tốt nhất	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_10999:3	tôi sẻ luôn chọn mường thanh quy nhơn làm nơi nghĩ ngơi cho kỳ nghĩ gần nhất .	tôi sẻ luôn chọn mường thanh quy nhơn làm nơi nghĩ ngơi cho kỳ nghĩ gần nhất	loyalty	positive	loyalty positive	yes	1	18
TripAdivisor_Vi_10999:3	tôi sẻ luôn chọn mường thanh quy nhơn làm nơi nghĩ ngơi cho kỳ nghĩ gần nhất .	tôi sẻ luôn chọn mường thanh quy nhơn làm nơi nghĩ ngơi cho kỳ nghĩ gần nhất	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_10999:3	tôi sẻ luôn chọn mường thanh quy nhơn làm nơi nghĩ ngơi cho kỳ nghĩ gần nhất .	tôi sẻ luôn chọn mường thanh quy nhơn làm nơi nghĩ ngơi cho kỳ nghĩ gần nhất	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_11:0	khách sạn là một nơi rất tuyệt .	khách sạn là một nơi rất tuyệt	experience	positive	experience positive	yes	1	8
TripAdivisor_Vi_11:0	khách sạn là một nơi rất tuyệt .	khách sạn là một nơi rất tuyệt	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11:0	khách sạn là một nơi rất tuyệt .	khách sạn là một nơi rất tuyệt	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11:1	phòng sạch sẽ và đồ dùng trong phòng rất mới .	phòng sạch sẽ và đồ dùng trong phòng rất mới	facility	positive	facility positive	yes	1	11
TripAdivisor_Vi_11:1	phòng sạch sẽ và đồ dùng trong phòng rất mới .	phòng sạch sẽ và đồ dùng trong phòng rất mới	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11:1	phòng sạch sẽ và đồ dùng trong phòng rất mới .	phòng sạch sẽ và đồ dùng trong phòng rất mới	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11:2	nhân viên thân thiện và chuyên nghiệp .	nhân viên thân thiện và chuyên nghiệp	service	positive	service positive	yes	1	8
TripAdivisor_Vi_11:2	nhân viên thân thiện và chuyên nghiệp .	nhân viên thân thiện và chuyên nghiệp	service	negative	service negative	no	0	0
TripAdivisor_Vi_11:2	nhân viên thân thiện và chuyên nghiệp .	nhân viên thân thiện và chuyên nghiệp	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11:3	đồ ăn ở đây ngon .	đồ ăn ở đây ngon	service	positive	service positive	yes	1	6
TripAdivisor_Vi_11:3	đồ ăn ở đây ngon .	đồ ăn ở đây ngon	service	negative	service negative	no	0	0
TripAdivisor_Vi_11:3	đồ ăn ở đây ngon .	đồ ăn ở đây ngon	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11:4	từ đây đi chuyển đen các địa điểm du lịch rất tiện lợi .	từ đây đi chuyển đen các địa điểm du lịch rất tiện lợi	amenity	positive	amenity positive	yes	1	14
TripAdivisor_Vi_11:4	từ đây đi chuyển đen các địa điểm du lịch rất tiện lợi .	từ đây đi chuyển đen các địa điểm du lịch rất tiện lợi	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_11:4	từ đây đi chuyển đen các địa điểm du lịch rất tiện lợi .	từ đây đi chuyển đen các địa điểm du lịch rất tiện lợi	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_11:5	tôi thực sự thích nơi đây .	tôi thực sự thích nơi đây	experience	positive	experience positive	yes	1	7
TripAdivisor_Vi_11:5	tôi thực sự thích nơi đây .	tôi thực sự thích nơi đây	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11:5	tôi thực sự thích nơi đây .	tôi thực sự thích nơi đây	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11:6	có dịp làm việc tại hà nội tôi sẽ quay trở lại .	có dịp làm việc tại hà nội tôi sẽ quay trở lại	loyalty	positive	loyalty positive	yes	1	13
TripAdivisor_Vi_11:6	có dịp làm việc tại hà nội tôi sẽ quay trở lại .	có dịp làm việc tại hà nội tôi sẽ quay trở lại	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_11:6	có dịp làm việc tại hà nội tôi sẽ quay trở lại .	có dịp làm việc tại hà nội tôi sẽ quay trở lại	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_11002:0	tôi thấy rất hài lòng về cung cách phục vụ của nhân viên ở đây rất dễ thương và gần gũi .	tôi thấy rất hài lòng về cung cách phục vụ của nhân viên ở đây rất dễ thương và gần gũi	service	positive	service positive	yes	1	22
TripAdivisor_Vi_11002:0	tôi thấy rất hài lòng về cung cách phục vụ của nhân viên ở đây rất dễ thương và gần gũi .	tôi thấy rất hài lòng về cung cách phục vụ của nhân viên ở đây rất dễ thương và gần gũi	service	negative	service negative	no	0	0
TripAdivisor_Vi_11002:0	tôi thấy rất hài lòng về cung cách phục vụ của nhân viên ở đây rất dễ thương và gần gũi .	tôi thấy rất hài lòng về cung cách phục vụ của nhân viên ở đây rất dễ thương và gần gũi	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11002:1	phòng ốc thì được vệ sinh sạch sẽ .	phòng ốc thì được vệ sinh sạch sẽ	facility	positive	facility positive	yes	1	9
TripAdivisor_Vi_11002:1	phòng ốc thì được vệ sinh sạch sẽ .	phòng ốc thì được vệ sinh sạch sẽ	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11002:1	phòng ốc thì được vệ sinh sạch sẽ .	phòng ốc thì được vệ sinh sạch sẽ	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11002:2	có view biển nhìn rất thú vị .	có view biển nhìn rất thú vị	facility	positive	facility positive	yes	1	8
TripAdivisor_Vi_11002:2	có view biển nhìn rất thú vị .	có view biển nhìn rất thú vị	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11002:2	có view biển nhìn rất thú vị .	có view biển nhìn rất thú vị	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11002:3	đồ ăn sáng thì rất hợp khẩu vị với tôi .	đồ ăn sáng thì rất hợp khẩu vị với tôi	service	positive	service positive	yes	1	11
TripAdivisor_Vi_11002:3	đồ ăn sáng thì rất hợp khẩu vị với tôi .	đồ ăn sáng thì rất hợp khẩu vị với tôi	service	negative	service negative	no	0	0
TripAdivisor_Vi_11002:3	đồ ăn sáng thì rất hợp khẩu vị với tôi .	đồ ăn sáng thì rất hợp khẩu vị với tôi	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11003:0	cơ sở vật chất cũ , truyền thống nhưng gọn gàng , sạch sẽ , đầy đủ tiện nghi .	cơ sở vật chất cũ , truyền thống nhưng gọn gàng , sạch sẽ , đầy đủ tiện nghi	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11003:0	cơ sở vật chất cũ , truyền thống nhưng gọn gàng , sạch sẽ , đầy đủ tiện nghi .	cơ sở vật chất cũ , truyền thống nhưng gọn gàng , sạch sẽ , đầy đủ tiện nghi	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11003:0	cơ sở vật chất cũ , truyền thống nhưng gọn gàng , sạch sẽ , đầy đủ tiện nghi .	cơ sở vật chất cũ , truyền thống nhưng gọn gàng , sạch sẽ , đầy đủ tiện nghi	facility	neutral	facility neutral	yes	1	20
TripAdivisor_Vi_11003:1	thức ăn tạm được , giá cao nhưng buffet sáng nhiều món , nhiều vùng miền .	thức ăn tạm được , giá cao nhưng buffet sáng nhiều món , nhiều vùng miền	service	positive	service positive	no	0	0
TripAdivisor_Vi_11003:1	thức ăn tạm được , giá cao nhưng buffet sáng nhiều món , nhiều vùng miền .	thức ăn tạm được , giá cao nhưng buffet sáng nhiều món , nhiều vùng miền	service	negative	service negative	no	0	0
TripAdivisor_Vi_11003:1	thức ăn tạm được , giá cao nhưng buffet sáng nhiều món , nhiều vùng miền .	thức ăn tạm được , giá cao nhưng buffet sáng nhiều món , nhiều vùng miền	service	neutral	service neutral	yes	1	17
TripAdivisor_Vi_11003:2	nhân viên thân thiện , vui vẻ .	nhân viên thân thiện , vui vẻ	service	positive	service positive	yes	1	8
TripAdivisor_Vi_11003:2	nhân viên thân thiện , vui vẻ .	nhân viên thân thiện , vui vẻ	service	negative	service negative	no	0	0
TripAdivisor_Vi_11003:2	nhân viên thân thiện , vui vẻ .	nhân viên thân thiện , vui vẻ	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11003:3	nơi này rất gần gũi với thiên nhiên , vườn rau , vườn hoa rất đẹp mà ít nơi nào có .	nơi này rất gần gũi với thiên nhiên , vườn rau , vườn hoa rất đẹp mà ít nơi nào có	experience	positive	experience positive	yes	1	22
TripAdivisor_Vi_11003:3	nơi này rất gần gũi với thiên nhiên , vườn rau , vườn hoa rất đẹp mà ít nơi nào có .	nơi này rất gần gũi với thiên nhiên , vườn rau , vườn hoa rất đẹp mà ít nơi nào có	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11003:3	nơi này rất gần gũi với thiên nhiên , vườn rau , vườn hoa rất đẹp mà ít nơi nào có .	nơi này rất gần gũi với thiên nhiên , vườn rau , vườn hoa rất đẹp mà ít nơi nào có	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11006:0	nhân viên thân thiện .	nhân viên thân thiện	service	positive	service positive	yes	1	5
TripAdivisor_Vi_11006:0	nhân viên thân thiện .	nhân viên thân thiện	service	negative	service negative	no	0	0
TripAdivisor_Vi_11006:0	nhân viên thân thiện .	nhân viên thân thiện	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11006:1	vệ sinh tốt .	vệ sinh tốt	facility	positive	facility positive	yes	1	4
TripAdivisor_Vi_11006:1	vệ sinh tốt .	vệ sinh tốt	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_11006:1	vệ sinh tốt .	vệ sinh tốt	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11006:2	giá cả tốt so với chất lượng của khách sạn .	giá cả tốt so với chất lượng của khách sạn	experience	positive	experience positive	yes	1	11
TripAdivisor_Vi_11006:2	giá cả tốt so với chất lượng của khách sạn .	giá cả tốt so với chất lượng của khách sạn	experience	negative	experience negative	no	0	0
TripAdivisor_Vi_11006:2	giá cả tốt so với chất lượng của khách sạn .	giá cả tốt so với chất lượng của khách sạn	experience	neutral	experience neutral	no	0	0
TripAdivisor_Vi_11006:3	mặc dù vị trí không đẹp lắm nhưng nếu có điều kiện quay lại quy nhơn thì tôi sẽ lại ưu tiên chọn khách sạn mường thanh quy nhơn .	mặc dù vị trí không đẹp lắm nhưng nếu có điều kiện quay lại quy nhơn thì tôi sẽ lại ưu tiên chọn khách sạn mường thanh quy nhơn	loyalty	positive	loyalty positive	yes	1	30
TripAdivisor_Vi_11006:3	mặc dù vị trí không đẹp lắm nhưng nếu có điều kiện quay lại quy nhơn thì tôi sẽ lại ưu tiên chọn khách sạn mường thanh quy nhơn .	mặc dù vị trí không đẹp lắm nhưng nếu có điều kiện quay lại quy nhơn thì tôi sẽ lại ưu tiên chọn khách sạn mường thanh quy nhơn	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_11006:3	mặc dù vị trí không đẹp lắm nhưng nếu có điều kiện quay lại quy nhơn thì tôi sẽ lại ưu tiên chọn khách sạn mường thanh quy nhơn .	mặc dù vị trí không đẹp lắm nhưng nếu có điều kiện quay lại quy nhơn thì tôi sẽ lại ưu tiên chọn khách sạn mường thanh quy nhơn	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_11006:4	mức giá cạnh tranh so với các khách sạn cùng hạng ở quy nhơn .	mức giá cạnh tranh so với các khách sạn cùng hạng ở quy nhơn	branding	positive	branding positive	yes	1	15
TripAdivisor_Vi_11006:4	mức giá cạnh tranh so với các khách sạn cùng hạng ở quy nhơn .	mức giá cạnh tranh so với các khách sạn cùng hạng ở quy nhơn	branding	negative	branding negative	no	0	0
TripAdivisor_Vi_11006:4	mức giá cạnh tranh so với các khách sạn cùng hạng ở quy nhơn .	mức giá cạnh tranh so với các khách sạn cùng hạng ở quy nhơn	branding	neutral	branding neutral	no	0	0
TripAdivisor_Vi_11007:0	phòng cũ và trang thiết bị xuống cấp . phòng không thoáng .	phòng cũ và trang thiết bị xuống cấp . phòng không thoáng	facility	positive	facility positive	no	0	0
TripAdivisor_Vi_11007:0	phòng cũ và trang thiết bị xuống cấp . phòng không thoáng .	phòng cũ và trang thiết bị xuống cấp . phòng không thoáng	facility	negative	facility negative	yes	1	13
TripAdivisor_Vi_11007:0	phòng cũ và trang thiết bị xuống cấp . phòng không thoáng .	phòng cũ và trang thiết bị xuống cấp . phòng không thoáng	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_11007:1	đồ ăn sáng không ngon .	đồ ăn sáng không ngon	service	positive	service positive	no	0	0
TripAdivisor_Vi_11007:1	đồ ăn sáng không ngon .	đồ ăn sáng không ngon	service	negative	service negative	yes	1	6
TripAdivisor_Vi_11007:1	đồ ăn sáng không ngon .	đồ ăn sáng không ngon	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_11007:2	khách sạn ở trong thành phố nên tiện di chuyển tới các điểm ăn uống , mua sắm .	khách sạn ở trong thành phố nên tiện di chuyển tới các điểm ăn uống , mua sắm	amenity	positive	amenity positive	yes	1	19
TripAdivisor_Vi_11007:2	khách sạn ở trong thành phố nên tiện di chuyển tới các điểm ăn uống , mua sắm .	khách sạn ở trong thành phố nên tiện di chuyển tới các điểm ăn uống , mua sắm	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_11007:2	khách sạn ở trong thành phố nên tiện di chuyển tới các điểm ăn uống , mua sắm .	khách sạn ở trong thành phố nên tiện di chuyển tới các điểm ăn uống , mua sắm	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_1101:0	khách sạn đẹp .	khách sạn đẹp	facility	positive	facility positive	yes	1	4
TripAdivisor_Vi_1101:0	khách sạn đẹp .	khách sạn đẹp	facility	negative	facility negative	no	0	0
TripAdivisor_Vi_1101:0	khách sạn đẹp .	khách sạn đẹp	facility	neutral	facility neutral	no	0	0
TripAdivisor_Vi_1101:1	nhân viên thân thiện nhiệt tình .	nhân viên thân thiện nhiệt tình	service	positive	service positive	yes	1	7
TripAdivisor_Vi_1101:1	nhân viên thân thiện nhiệt tình .	nhân viên thân thiện nhiệt tình	service	negative	service negative	no	0	0
TripAdivisor_Vi_1101:1	nhân viên thân thiện nhiệt tình .	nhân viên thân thiện nhiệt tình	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_1101:2	mỗi khi tôi đến thăm hà nội vẫn thường qua đây lưu trú .	mỗi khi tôi đến thăm hà nội vẫn thường qua đây lưu trú	loyalty	positive	loyalty positive	yes	1	14
TripAdivisor_Vi_1101:2	mỗi khi tôi đến thăm hà nội vẫn thường qua đây lưu trú .	mỗi khi tôi đến thăm hà nội vẫn thường qua đây lưu trú	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_1101:2	mỗi khi tôi đến thăm hà nội vẫn thường qua đây lưu trú .	mỗi khi tôi đến thăm hà nội vẫn thường qua đây lưu trú	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_1101:3	ăn sáng ngon và đa dạng .	ăn sáng ngon và đa dạng	service	positive	service positive	yes	1	7
TripAdivisor_Vi_1101:3	ăn sáng ngon và đa dạng .	ăn sáng ngon và đa dạng	service	negative	service negative	no	0	0
TripAdivisor_Vi_1101:3	ăn sáng ngon và đa dạng .	ăn sáng ngon và đa dạng	service	neutral	service neutral	no	0	0
TripAdivisor_Vi_1101:4	cảm ơn mọi người . tôi sẽ gợi ý cho bạn bè và người thân .	cảm ơn mọi người . tôi sẽ gợi ý cho bạn bè và người thân	loyalty	positive	loyalty positive	yes	1	16
TripAdivisor_Vi_1101:4	cảm ơn mọi người . tôi sẽ gợi ý cho bạn bè và người thân .	cảm ơn mọi người . tôi sẽ gợi ý cho bạn bè và người thân	loyalty	negative	loyalty negative	no	0	0
TripAdivisor_Vi_1101:4	cảm ơn mọi người . tôi sẽ gợi ý cho bạn bè và người thân .	cảm ơn mọi người . tôi sẽ gợi ý cho bạn bè và người thân	loyalty	neutral	loyalty neutral	no	0	0
TripAdivisor_Vi_1101:5	trí rất thuận lợi đi lại trong phố cổ .	trí rất thuận lợi đi lại trong phố cổ	amenity	positive	amenity positive	yes	1	10
TripAdivisor_Vi_1101:5	trí rất thuận lợi đi lại trong phố cổ .	trí rất thuận lợi đi lại trong phố cổ	amenity	negative	amenity negative	no	0	0
TripAdivisor_Vi_1101:5	trí rất thuận lợi đi lại trong phố cổ .	trí rất thuận lợi đi lại trong phố cổ	amenity	neutral	amenity neutral	no	0	0
TripAdivisor_Vi_11014:0	giá đã cao hơn năm ngoái .	giá đã cao hơn năm ngoái	experience	positive	experience positive	no	0	0
TripAdivisor_Vi_11014:0	giá đã cao hơn năm ngoái .	giá đã cao hơn năm ngoái	experience	negative	experience negative	no	0	0
